Time,Channel A,Channel B
(ms),(mV),(mV)

-2.45548787,-3.16806100,-3.15575800
-2.45542387,-4.75516700,-4.73363700
-2.45535987,-6.33919800,-6.31151500
-2.45529587,-7.92630300,-7.88939400
-2.45523187,-7.92630300,-7.88939400
-2.45516787,-7.92630300,-7.88939400
-2.45510387,-7.92630300,-7.88939400
-2.45503987,-7.13275100,-7.10199300
-2.45497587,-5.54872000,-5.52103800
-2.45491187,-3.16806100,-3.94315900
-2.45484787,-2.37758400,-1.57787900
-2.45478387,0.00000000,0.78740150
-2.45471987,2.37758400,3.15575800
-2.45465587,4.75516700,4.73363700
-2.45459187,6.33919800,6.31151500
-2.45452787,7.92630300,7.88939400
-2.45446387,8.71678100,9.46727400
-2.45439987,9.51033400,9.46727400
-2.45433587,9.51033400,9.46727400
-2.45427187,9.51033400,8.67987200
-2.45420787,8.71678100,8.67987200
-2.45414387,7.13275100,7.10199300
-2.45407987,4.75516700,4.73363700
-2.45401587,3.16806100,2.36528000
-2.45395187,0.79047730,0.00000000
-2.45388787,-1.58403000,-2.36528000
-2.45382387,-3.96161400,-4.73363700
-2.45375987,-6.33919800,-6.31151500
-2.45369587,-7.92630300,-8.67987200
-2.45363187,-9.51033400,-9.46727400
-2.45356787,-11.09744000,-10.25775000
-2.45350387,-11.09744000,-10.25775000
-2.45343987,-11.09744000,-11.04515000
-2.45337587,-10.30389000,-10.25775000
-2.45331187,-9.51033400,-9.46727400
-2.45324787,-7.13275100,-7.10199300
-2.45318387,-5.54872000,-5.52103800
-2.45311987,-3.16806100,-3.15575800
-2.45305587,-0.79047730,-0.78740150
-2.45299187,1.58403000,0.78740150
-2.45292787,3.16806100,3.15575800
-2.45286387,5.54872000,5.52103800
-2.45279987,6.33919800,7.10199300
-2.45273587,7.92630300,8.67987200
-2.45267187,8.71678100,9.46727400
-2.45260787,8.71678100,8.67987200
-2.45254387,7.92630300,8.67987200
-2.45247987,7.92630300,7.10199300
-2.45241587,6.33919800,6.31151500
-2.45235187,4.75516700,4.73363700
-2.45228787,2.37758400,3.15575800
-2.45222387,0.79047730,0.78740150
-2.45215987,-1.58403000,-0.78740150
-2.45209587,-2.37758400,-3.15575800
-2.45203187,-3.96161400,-4.73363700
-2.45196787,-5.54872000,-6.31151500
-2.45190387,-6.33919800,-6.31151500
-2.45183987,-7.13275100,-7.10199300
-2.45177587,-7.13275100,-6.31151500
-2.45171187,-6.33919800,-6.31151500
-2.45164787,-4.75516700,-4.73363700
-2.45158387,-3.96161400,-3.15575800
-2.45151987,-2.37758400,-1.57787900
-2.45145587,0.00000000,0.00000000
-2.45139187,2.37758400,1.57787900
-2.45132787,3.96161400,3.94315900
-2.45126387,5.54872000,5.52103800
-2.45119987,6.33919800,6.31151500
-2.45113587,7.92630300,7.88939400
-2.45107187,7.92630300,8.67987200
-2.45100787,8.71678100,8.67987200
-2.45094387,7.92630300,7.88939400
-2.45087987,7.13275100,7.10199300
-2.45081587,5.54872000,5.52103800
-2.45075187,3.96161400,3.94315900
-2.45068787,2.37758400,2.36528000
-2.45062387,0.00000000,0.00000000
-2.45055987,-2.37758400,-2.36528000
-2.45049587,-4.75516700,-4.73363700
-2.45043187,-6.33919800,-6.31151500
-2.45036787,-8.71678100,-8.67987200
-2.45030387,-9.51033400,-10.25775000
-2.45023987,-10.30389000,-11.04515000
-2.45017587,-11.09744000,-11.04515000
-2.45011187,-11.09744000,-11.04515000
-2.45004787,-9.51033400,-9.46727400
-2.44998387,-8.71678100,-8.67987200
-2.44991987,-7.13275100,-7.10199300
-2.44985587,-5.54872000,-4.73363700
-2.44979187,-2.37758400,-2.36528000
-2.44972787,-0.79047730,0.00000000
-2.44966387,1.58403000,2.36528000
-2.44959987,4.75516700,4.73363700
-2.44953587,5.54872000,6.31151500
-2.44947187,7.13275100,7.88939400
-2.44940787,8.71678100,9.46727400
-2.44934387,9.51033400,9.46727400
-2.44927987,9.51033400,9.46727400
-2.44921587,8.71678100,8.67987200
-2.44915187,7.92630300,7.88939400
-2.44908787,7.13275100,6.31151500
-2.44902387,4.75516700,4.73363700
-2.44895987,3.16806100,3.15575800
-2.44889587,1.58403000,0.78740150
-2.44883187,-0.79047730,-1.57787900
-2.44876787,-3.16806100,-2.36528000
-2.44870387,-3.96161400,-4.73363700
-2.44863987,-6.33919800,-5.52103800
-2.44857587,-7.13275100,-6.31151500
-2.44851187,-7.13275100,-7.88939400
-2.44844787,-7.13275100,-7.10199300
-2.44838387,-7.13275100,-7.10199300
-2.44831987,-6.33919800,-5.52103800
-2.44825587,-4.75516700,-4.73363700
-2.44819187,-3.16806100,-3.15575800
-2.44812787,-1.58403000,-1.57787900
-2.44806387,0.79047730,0.78740150
-2.44799987,3.16806100,2.36528000
-2.44793587,3.96161400,3.94315900
-2.44787187,5.54872000,5.52103800
-2.44780787,7.13275100,6.31151500
-2.44774387,7.92630300,7.88939400
-2.44767987,7.92630300,7.88939400
-2.44761587,7.13275100,7.88939400
-2.44755187,7.13275100,7.10199300
-2.44748787,5.54872000,5.52103800
-2.44742387,3.96161400,3.94315900
-2.44735987,2.37758400,2.36528000
-2.44729587,0.00000000,0.00000000
-2.44723187,-2.37758400,-2.36528000
-2.44716787,-3.96161400,-4.73363700
-2.44710387,-5.54872000,-6.31151500
-2.44703987,-7.92630300,-7.88939400
-2.44697587,-9.51033400,-8.67987200
-2.44691187,-10.30389000,-9.46727400
-2.44684787,-10.30389000,-10.25775000
-2.44678387,-9.51033400,-10.25775000
-2.44671987,-8.71678100,-9.46727400
-2.44665587,-7.92630300,-7.88939400
-2.44659187,-6.33919800,-5.52103800
-2.44652787,-3.96161400,-3.94315900
-2.44646387,-1.58403000,-1.57787900
-2.44639987,0.79047730,0.78740150
-2.44633587,2.37758400,3.94315900
-2.44627187,4.75516700,5.52103800
-2.44620787,7.13275100,7.10199300
-2.44614387,7.92630300,8.67987200
-2.44607987,9.51033400,10.25775000
-2.44601587,10.30389000,10.25775000
-2.44595187,10.30389000,10.25775000
-2.44588787,10.30389000,9.46727400
-2.44582387,8.71678100,8.67987200
-2.44575987,7.92630300,7.88939400
-2.44569587,5.54872000,5.52103800
-2.44563187,3.96161400,3.94315900
-2.44556787,1.58403000,1.57787900
-2.44550387,-0.79047730,-1.57787900
-2.44543987,-3.16806100,-3.94315900
-2.44537587,-5.54872000,-6.31151500
-2.44531187,-6.33919800,-6.31151500
-2.44524787,-7.92630300,-7.88939400
-2.44518387,-8.71678100,-8.67987200
-2.44511987,-8.71678100,-8.67987200
-2.44505587,-8.71678100,-8.67987200
-2.44499187,-7.92630300,-7.88939400
-2.44492787,-6.33919800,-5.52103800
-2.44486387,-4.75516700,-4.73363700
-2.44479987,-2.37758400,-3.15575800
-2.44473587,-0.79047730,-0.78740150
-2.44467187,1.58403000,1.57787900
-2.44460787,3.16806100,3.15575800
-2.44454387,4.75516700,4.73363700
-2.44447987,5.54872000,6.31151500
-2.44441587,7.13275100,7.10199300
-2.44435187,7.13275100,7.10199300
-2.44428787,7.13275100,7.10199300
-2.44422387,6.33919800,6.31151500
-2.44415987,4.75516700,5.52103800
-2.44409587,3.96161400,3.94315900
-2.44403187,2.37758400,2.36528000
-2.44396787,0.79047730,0.78740150
-2.44390387,0.00000000,0.00000000
-2.44383987,-2.37758400,-2.36528000
-2.44377587,-3.96161400,-3.94315900
-2.44371187,-4.75516700,-4.73363700
-2.44364787,-5.54872000,-5.52103800
-2.44358387,-6.33919800,-6.31151500
-2.44351987,-6.33919800,-7.10199300
-2.44345587,-6.33919800,-6.31151500
-2.44339187,-6.33919800,-6.31151500
-2.44332787,-5.54872000,-4.73363700
-2.44326387,-3.96161400,-4.73363700
-2.44319987,-3.16806100,-2.36528000
-2.44313587,-1.58403000,-2.36528000
-2.44307187,0.00000000,0.00000000
-2.44300787,0.79047730,1.57787900
-2.44294387,3.16806100,2.36528000
-2.44287987,3.96161400,3.94315900
-2.44281587,4.75516700,4.73363700
-2.44275187,5.54872000,5.52103800
-2.44268787,5.54872000,5.52103800
-2.44262387,5.54872000,5.52103800
-2.44255987,5.54872000,5.52103800
-2.44249587,4.75516700,4.73363700
-2.44243187,4.75516700,3.94315900
-2.44236787,3.16806100,3.15575800
-2.44230387,2.37758400,2.36528000
-2.44223987,1.58403000,0.78740150
-2.44217587,0.00000000,0.00000000
-2.44211187,-1.58403000,-1.57787900
-2.44204787,-2.37758400,-2.36528000
-2.44198387,-3.16806100,-3.15575800
-2.44191987,-3.96161400,-3.94315900
-2.44185587,-3.96161400,-3.94315900
-2.44179187,-3.96161400,-3.94315900
-2.44172787,-4.75516700,-4.73363700
-2.44166387,-3.96161400,-3.94315900
-2.44159987,-3.96161400,-3.15575800
-2.44153587,-3.16806100,-3.15575800
-2.44147187,-2.37758400,-2.36528000
-2.44140787,-1.58403000,-1.57787900
-2.44134387,-0.79047730,-0.78740150
-2.44127987,0.00000000,0.78740150
-2.44121587,0.79047730,0.78740150
-2.44115187,1.58403000,1.57787900
-2.44108787,2.37758400,2.36528000
-2.44102387,2.37758400,2.36528000
-2.44095987,2.37758400,2.36528000
-2.44089587,2.37758400,3.15575800
-2.44083187,2.37758400,3.15575800
-2.44076787,2.37758400,2.36528000
-2.44070387,1.58403000,1.57787900
-2.44063987,1.58403000,0.78740150
-2.44057587,0.79047730,0.78740150
-2.44051187,0.79047730,0.00000000
-2.44044787,-0.79047730,-0.78740150
-2.44038387,-1.58403000,-1.57787900
-2.44031987,-2.37758400,-2.36528000
-2.44025587,-2.37758400,-2.36528000
-2.44019187,-2.37758400,-2.36528000
-2.44012787,-2.37758400,-2.36528000
-2.44006387,-2.37758400,-2.36528000
-2.43999987,-2.37758400,-2.36528000
-2.43993587,-2.37758400,-1.57787900
-2.43987187,-1.58403000,-1.57787900
-2.43980787,-1.58403000,-0.78740150
-2.43974387,0.00000000,-0.78740150
-2.43967987,-0.79047730,0.00000000
-2.43961587,0.79047730,0.78740150
-2.43955187,0.79047730,1.57787900
-2.43948787,1.58403000,1.57787900
-2.43942387,1.58403000,2.36528000
-2.43935987,2.37758400,1.57787900
-2.43929587,2.37758400,2.36528000
-2.43923187,2.37758400,1.57787900
-2.43916787,2.37758400,1.57787900
-2.43910387,1.58403000,2.36528000
-2.43903987,0.79047730,1.57787900
-2.43897587,0.79047730,0.78740150
-2.43891187,0.00000000,0.78740150
-2.43884787,0.00000000,0.00000000
-2.43878387,-0.79047730,-0.78740150
-2.43871987,-0.79047730,-1.57787900
-2.43865587,-1.58403000,-2.36528000
-2.43859187,-2.37758400,-1.57787900
-2.43852787,-2.37758400,-2.36528000
-2.43846387,-2.37758400,-2.36528000
-2.43839987,-2.37758400,-2.36528000
-2.43833587,-2.37758400,-2.36528000
-2.43827187,-2.37758400,-1.57787900
-2.43820787,-1.58403000,-1.57787900
-2.43814387,-1.58403000,-1.57787900
-2.43807987,-1.58403000,-0.78740150
-2.43801587,-0.79047730,-0.78740150
-2.43795187,0.00000000,0.00000000
-2.43788787,0.79047730,0.78740150
-2.43782387,0.79047730,0.78740150
-2.43775987,0.79047730,0.78740150
-2.43769587,1.58403000,1.57787900
-2.43763187,1.58403000,1.57787900
-2.43756787,1.58403000,1.57787900
-2.43750387,1.58403000,1.57787900
-2.43743987,1.58403000,1.57787900
-2.43737587,1.58403000,0.78740150
-2.43731187,1.58403000,1.57787900
-2.43724787,0.79047730,0.78740150
-2.43718387,0.00000000,0.78740150
-2.43711987,0.79047730,0.00000000
-2.43705587,0.00000000,-0.78740150
-2.43699187,-0.79047730,-1.57787900
-2.43692787,-0.79047730,0.00000000
-2.43686387,-1.58403000,0.00000000
-2.43679987,-0.79047730,-0.78740150
-2.43673587,-1.58403000,-0.78740150
-2.43667187,-0.79047730,-0.78740150
-2.43660787,-0.79047730,-0.78740150
-2.43654387,-0.79047730,-0.78740150
-2.43647987,0.00000000,0.00000000
-2.43641587,0.00000000,0.00000000
-2.43635187,0.00000000,0.00000000
-2.43628787,0.00000000,0.00000000
-2.43622387,0.79047730,0.00000000
-2.43615987,0.79047730,0.78740150
-2.43609587,0.79047730,1.57787900
-2.43603187,0.79047730,0.78740150
-2.43596787,0.79047730,0.78740150
-2.43590387,0.79047730,1.57787900
-2.43583987,0.79047730,0.78740150
-2.43577587,0.79047730,0.00000000
-2.43571187,0.79047730,0.78740150
-2.43564787,0.00000000,0.00000000
-2.43558387,0.00000000,0.00000000
-2.43551987,-0.79047730,0.00000000
-2.43545587,-0.79047730,0.00000000
-2.43539187,-0.79047730,-0.78740150
-2.43532787,-0.79047730,-1.57787900
-2.43526387,-1.58403000,-1.57787900
-2.43519987,-1.58403000,-1.57787900
-2.43513587,-1.58403000,-1.57787900
-2.43507187,-1.58403000,-2.36528000
-2.43500787,-1.58403000,-1.57787900
-2.43494387,-1.58403000,-0.78740150
-2.43487987,-0.79047730,-1.57787900
-2.43481587,-0.79047730,-0.78740150
-2.43475187,-0.79047730,-0.78740150
-2.43468787,0.00000000,-0.78740150
-2.43462387,0.00000000,0.00000000
-2.43455987,0.00000000,0.00000000
-2.43449587,0.00000000,0.00000000
-2.43443187,0.00000000,0.78740150
-2.43436787,0.79047730,0.78740150
-2.43430387,0.79047730,0.78740150
-2.43423987,0.79047730,0.78740150
-2.43417587,1.58403000,0.78740150
-2.43411187,0.79047730,0.78740150
-2.43404787,0.79047730,0.78740150
-2.43398387,0.79047730,0.00000000
-2.43391987,0.00000000,0.78740150
-2.43385587,0.00000000,0.78740150
-2.43379187,0.00000000,0.00000000
-2.43372787,0.00000000,0.00000000
-2.43366387,-0.79047730,0.00000000
-2.43359987,0.00000000,0.00000000
-2.43353587,-0.79047730,0.00000000
-2.43347187,0.00000000,0.00000000
-2.43340787,0.00000000,-0.78740150
-2.43334387,-0.79047730,-0.78740150
-2.43327987,0.00000000,0.00000000
-2.43321587,0.00000000,0.00000000
-2.43315187,0.00000000,0.00000000
-2.43308787,-0.79047730,0.00000000
-2.43302387,0.00000000,0.00000000
-2.43295987,0.00000000,-0.78740150
-2.43289587,0.00000000,0.00000000
-2.43283187,0.00000000,0.00000000
-2.43276787,0.00000000,0.00000000
-2.43270387,0.00000000,0.00000000
-2.43263987,0.00000000,0.00000000
-2.43257587,0.00000000,0.00000000
-2.43251187,0.00000000,0.00000000
-2.43244787,0.79047730,0.78740150
-2.43238387,0.79047730,0.00000000
-2.43231987,0.79047730,0.00000000
-2.43225587,0.79047730,0.00000000
-2.43219187,0.00000000,0.00000000
-2.43212787,0.79047730,0.00000000
-2.43206387,0.00000000,0.00000000
-2.43199987,0.00000000,0.00000000
-2.43193587,0.00000000,0.00000000
-2.43187187,0.00000000,0.00000000
-2.43180787,0.00000000,0.00000000
-2.43174387,0.00000000,0.00000000
-2.43167987,0.00000000,-0.78740150
-2.43161587,0.00000000,-0.78740150
-2.43155187,0.00000000,0.00000000
-2.43148787,0.00000000,0.00000000
-2.43142387,-0.79047730,0.00000000
-2.43135987,-0.79047730,0.00000000
-2.43129587,0.00000000,0.00000000
-2.43123187,-0.79047730,0.00000000
-2.43116787,0.00000000,-0.78740150
-2.43110387,0.00000000,0.00000000
-2.43103987,0.00000000,0.00000000
-2.43097587,0.00000000,0.00000000
-2.43091187,0.00000000,-0.78740150
-2.43084787,-0.79047730,0.00000000
-2.43078387,0.00000000,0.00000000
-2.43071987,0.00000000,0.00000000
-2.43065587,0.00000000,0.00000000
-2.43059187,0.00000000,0.78740150
-2.43052787,0.00000000,0.00000000
-2.43046387,0.00000000,0.00000000
-2.43039987,0.00000000,0.00000000
-2.43033587,0.00000000,-0.78740150
-2.43027187,0.00000000,0.00000000
-2.43020787,0.00000000,0.00000000
-2.43014387,0.00000000,0.00000000
-2.43007987,0.00000000,0.00000000
-2.43001587,0.00000000,0.00000000
-2.42995187,0.00000000,0.00000000
-2.42988787,-0.79047730,0.00000000
-2.42982387,0.00000000,0.78740150
-2.42975987,0.00000000,0.00000000
-2.42969587,0.00000000,0.00000000
-2.42963187,0.00000000,0.00000000
-2.42956787,0.00000000,0.00000000
-2.42950387,0.00000000,0.00000000
-2.42943987,0.00000000,0.78740150
-2.42937587,0.00000000,0.00000000
-2.42931187,0.00000000,0.00000000
-2.42924787,0.00000000,0.00000000
-2.42918387,0.00000000,-0.78740150
-2.42911987,0.00000000,0.00000000
-2.42905587,0.00000000,0.00000000
-2.42899187,0.00000000,0.78740150
-2.42892787,0.00000000,0.00000000
-2.42886387,0.00000000,0.78740150
-2.42879987,0.00000000,-0.78740150
-2.42873587,0.00000000,0.00000000
-2.42867187,0.00000000,0.00000000
-2.42860787,-0.79047730,0.00000000
-2.42854387,0.00000000,0.00000000
-2.42847987,-0.79047730,0.00000000
-2.42841587,-0.79047730,0.00000000
-2.42835187,0.00000000,0.00000000
-2.42828787,0.00000000,0.00000000
-2.42822387,0.00000000,0.00000000
-2.42815987,0.00000000,0.00000000
-2.42809587,0.00000000,0.00000000
-2.42803187,0.00000000,0.00000000
-2.42796787,0.00000000,0.00000000
-2.42790387,0.00000000,0.00000000
-2.42783987,0.79047730,0.00000000
-2.42777587,0.00000000,0.78740150
-2.42771187,0.00000000,0.00000000
-2.42764787,0.79047730,0.78740150
-2.42758387,0.79047730,0.78740150
-2.42751987,0.79047730,0.78740150
-2.42745587,0.00000000,0.78740150
-2.42739187,0.00000000,0.78740150
-2.42732787,0.00000000,0.78740150
-2.42726387,0.00000000,0.00000000
-2.42719987,0.00000000,0.78740150
-2.42713587,0.00000000,0.00000000
-2.42707187,0.00000000,0.00000000
-2.42700787,0.00000000,0.00000000
-2.42694387,0.00000000,-0.78740150
-2.42687987,0.00000000,-0.78740150
-2.42681587,-0.79047730,0.00000000
-2.42675187,-0.79047730,0.00000000
-2.42668787,-0.79047730,0.00000000
-2.42662387,-0.79047730,-0.78740150
-2.42655987,-0.79047730,-0.78740150
-2.42649587,-0.79047730,0.00000000
-2.42643187,-0.79047730,-0.78740150
-2.42636787,-0.79047730,0.00000000
-2.42630387,-0.79047730,-0.78740150
-2.42623987,-0.79047730,-0.78740150
-2.42617587,0.00000000,-0.78740150
-2.42611187,-0.79047730,0.00000000
-2.42604787,0.00000000,0.00000000
-2.42598387,0.00000000,0.00000000
-2.42591987,0.00000000,0.00000000
-2.42585587,0.00000000,-0.78740150
-2.42579187,-0.79047730,0.00000000
-2.42572787,0.00000000,0.00000000
-2.42566387,0.79047730,0.00000000
-2.42559987,0.79047730,0.00000000
-2.42553587,0.79047730,0.00000000
-2.42547187,0.79047730,0.00000000
-2.42540787,0.00000000,0.78740150
-2.42534387,0.79047730,0.78740150
-2.42527987,0.79047730,0.78740150
-2.42521587,0.00000000,0.78740150
-2.42515187,0.79047730,0.78740150
-2.42508787,0.79047730,0.78740150
-2.42502387,0.79047730,0.78740150
-2.42495987,0.79047730,0.78740150
-2.42489587,0.79047730,0.00000000
-2.42483187,0.79047730,0.00000000
-2.42476787,0.00000000,0.00000000
-2.42470387,0.00000000,0.00000000
-2.42463987,0.00000000,0.00000000
-2.42457587,0.00000000,0.00000000
-2.42451187,0.00000000,0.00000000
-2.42444787,0.00000000,0.00000000
-2.42438387,0.00000000,0.00000000
-2.42431987,0.00000000,0.00000000
-2.42425587,0.00000000,0.00000000
-2.42419187,-0.79047730,0.00000000
-2.42412787,0.00000000,0.00000000
-2.42406387,-0.79047730,-0.78740150
-2.42399987,0.00000000,0.00000000
-2.42393587,0.00000000,-0.78740150
-2.42387187,0.00000000,-0.78740150
-2.42380787,0.00000000,-0.78740150
-2.42374387,-0.79047730,-0.78740150
-2.42367987,-0.79047730,0.00000000
-2.42361587,-0.79047730,-0.78740150
-2.42355187,0.00000000,-0.78740150
-2.42348787,0.00000000,0.00000000
-2.42342387,0.00000000,0.00000000
-2.42335987,0.00000000,-0.78740150
-2.42329587,-0.79047730,0.00000000
-2.42323187,0.00000000,0.00000000
-2.42316787,0.00000000,0.00000000
-2.42310387,0.00000000,0.78740150
-2.42303987,0.00000000,0.78740150
-2.42297587,0.00000000,0.00000000
-2.42291187,0.00000000,0.78740150
-2.42284787,0.79047730,0.00000000
-2.42278387,0.00000000,0.00000000
-2.42271987,0.79047730,0.78740150
-2.42265587,0.79047730,0.00000000
-2.42259187,0.79047730,0.00000000
-2.42252787,0.00000000,0.00000000
-2.42246387,0.79047730,0.78740150
-2.42239987,0.00000000,0.78740150
-2.42233587,0.79047730,0.78740150
-2.42227187,0.00000000,0.00000000
-2.42220787,0.00000000,0.00000000
-2.42214387,0.00000000,0.00000000
-2.42207987,0.00000000,0.00000000
-2.42201587,0.00000000,0.00000000
-2.42195187,-0.79047730,0.00000000
-2.42188787,0.00000000,0.00000000
-2.42182387,0.00000000,0.00000000
-2.42175987,0.00000000,0.00000000
-2.42169587,-0.79047730,-0.78740150
-2.42163187,-0.79047730,0.00000000
-2.42156787,-0.79047730,-0.78740150
-2.42150387,-0.79047730,-0.78740150
-2.42143987,-0.79047730,-0.78740150
-2.42137587,-0.79047730,0.00000000
-2.42131187,-0.79047730,-0.78740150
-2.42124787,0.00000000,0.00000000
-2.42118387,0.00000000,0.78740150
-2.42111987,0.00000000,0.78740150
-2.42105587,0.00000000,0.00000000
-2.42099187,0.00000000,0.78740150
-2.42092787,0.00000000,0.00000000
-2.42086387,0.00000000,0.00000000
-2.42079987,0.00000000,0.00000000
-2.42073587,0.00000000,0.00000000
-2.42067187,0.00000000,0.00000000
-2.42060787,0.00000000,0.00000000
-2.42054387,0.00000000,0.00000000
-2.42047987,0.00000000,0.00000000
-2.42041587,0.00000000,0.00000000
-2.42035187,0.00000000,0.00000000
-2.42028787,0.00000000,0.00000000
-2.42022387,0.79047730,0.00000000
-2.42015987,0.00000000,0.00000000
-2.42009587,0.00000000,0.00000000
-2.42003187,0.00000000,0.00000000
-2.41996787,0.00000000,0.78740150
-2.41990387,0.00000000,0.00000000
-2.41983987,0.00000000,0.00000000
-2.41977587,0.00000000,0.00000000
-2.41971187,0.00000000,0.00000000
-2.41964787,0.00000000,-0.78740150
-2.41958387,0.00000000,0.00000000
-2.41951987,0.00000000,0.00000000
-2.41945587,0.00000000,0.00000000
-2.41939187,0.00000000,0.78740150
-2.41932787,0.00000000,0.78740150
-2.41926387,0.79047730,0.78740150
-2.41919987,0.00000000,0.00000000
-2.41913587,0.79047730,0.00000000
-2.41907187,0.79047730,0.00000000
-2.41900787,0.79047730,0.00000000
-2.41894387,0.79047730,0.78740150
-2.41887987,0.79047730,0.00000000
-2.41881587,0.00000000,0.00000000
-2.41875187,0.00000000,0.00000000
-2.41868787,0.00000000,0.00000000
-2.41862387,0.00000000,0.78740150
-2.41855987,0.00000000,0.00000000
-2.41849587,0.00000000,0.00000000
-2.41843187,0.00000000,0.00000000
-2.41836787,0.00000000,0.00000000
-2.41830387,-0.79047730,0.00000000
-2.41823987,0.00000000,-0.78740150
-2.41817587,0.00000000,-0.78740150
-2.41811187,-0.79047730,-0.78740150
-2.41804787,0.00000000,-0.78740150
-2.41798387,-0.79047730,-0.78740150
-2.41791987,0.00000000,-0.78740150
-2.41785587,0.00000000,-0.78740150
-2.41779187,-0.79047730,-0.78740150
-2.41772787,-0.79047730,-0.78740150
-2.41766387,-0.79047730,0.00000000
-2.41759987,-0.79047730,0.00000000
-2.41753587,-0.79047730,0.00000000
